"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 12, 2021","217.45","225.75","225.75","215.80","110.57M","-3.97%"
"Feb 11, 2021","226.45","229.00","229.30","224.50","43.63M","-0.48%"
"Feb 10, 2021","227.55","229.00","231.10","223.10","47.28M","-0.63%"
"Feb 09, 2021","229.00","234.60","239.20","228.20","70.66M","-1.76%"
"Feb 08, 2021","233.10","237.50","238.05","231.50","41.50M","-0.53%"
"Feb 05, 2021","234.35","232.15","238.85","227.25","125.49M","1.91%"
"Feb 04, 2021","229.95","216.10","231.40","216.00","105.82M","6.09%"
"Feb 03, 2021","216.75","221.50","222.00","215.70","53.64M","-0.66%"
"Feb 02, 2021","218.20","220.00","223.50","217.00","48.46M","1.04%"
"Feb 01, 2021","215.95","204.00","217.95","201.80","57.74M","6.25%"
"Jan 29, 2021","203.25","208.55","208.80","202.35","23.76M","-1.62%"
"Jan 28, 2021","206.60","209.25","211.00","205.75","22.13M","-1.92%"
"Jan 27, 2021","210.65","208.00","212.65","207.10","48.47M","1.37%"
"Jan 25, 2021","207.80","212.00","212.50","206.85","24.97M","-1.38%"
"Jan 22, 2021","210.70","214.00","214.75","209.15","24.71M","-1.40%"
"Jan 21, 2021","213.70","219.00","219.50","212.20","29.00M","-1.81%"
"Jan 20, 2021","217.65","218.50","219.00","215.70","44.67M","-0.55%"
"Jan 19, 2021","218.85","221.00","221.70","217.50","31.79M","-0.41%"
"Jan 18, 2021","219.75","218.40","222.00","214.60","67.61M","0.87%"
"Jan 15, 2021","217.85","214.90","218.50","211.20","58.32M","1.73%"
"Jan 14, 2021","214.15","212.00","216.50","211.60","48.30M","1.37%"
"Jan 13, 2021","211.25","207.45","213.00","205.25","63.93M","2.33%"
"Jan 12, 2021","206.45","203.00","206.90","201.60","35.62M","1.95%"
"Jan 11, 2021","202.50","204.00","206.10","201.25","42.97M","0.50%"
"Jan 08, 2021","201.50","204.35","206.00","200.25","56.43M","-0.64%"
"Jan 07, 2021","202.80","206.10","207.60","202.10","34.95M","-1.27%"
"Jan 06, 2021","205.40","211.45","211.50","204.50","49.07M","-2.86%"
"Jan 05, 2021","211.45","212.45","213.25","210.60","18.02M","-0.91%"
"Jan 04, 2021","213.40","214.00","216.00","212.10","26.89M","-0.21%"
"Jan 01, 2021","213.85","209.90","214.20","209.30","19.53M","2.32%"
"Dec 31, 2020","209.00","210.55","211.30","208.55","18.25M","-1.02%"
"Dec 30, 2020","211.15","212.70","213.50","209.55","18.93M","-0.19%"
"Dec 29, 2020","211.55","210.50","213.50","210.10","26.55M","0.98%"
"Dec 28, 2020","209.50","209.00","210.20","207.85","15.74M","0.43%"
"Dec 24, 2020","208.60","210.00","210.65","205.60","22.77M","0.41%"
"Dec 23, 2020","207.75","203.00","208.25","202.00","23.70M","2.14%"
"Dec 22, 2020","203.40","203.10","206.25","196.90","40.99M","0.22%"
"Dec 21, 2020","202.95","214.50","214.70","199.15","41.83M","-5.38%"
"Dec 18, 2020","214.50","213.10","215.95","209.75","23.78M","0.68%"
"Dec 17, 2020","213.05","214.20","215.10","211.25","22.39M","-0.44%"
"Dec 16, 2020","214.00","213.75","215.55","213.50","19.55M","0.21%"
